_id,Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
369,2024,Jaguar,F-TYPE P450 Convertible,Two-seater,5.0,8,AS8,Z,14.1,9.7,12.1,23,286,4,3
370,2024,Jaguar,F-TYPE P450 Convertible AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,4,3
371,2024,Jaguar,F-TYPE P450 Coupe,Two-seater,5.0,8,AS8,Z,14.1,9.7,12.1,23,286,4,3
372,2024,Jaguar,F-TYPE P450 Coupe AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,4,3
373,2024,Jaguar,F-TYPE P575 Convertible AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,4,3
374,2024,Jaguar,F-TYPE P575 Coupe AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,4,3
375,2024,Jaguar,XF P250,Mid-size,2.0,4,AS8,Z,10.2,7.7,9.1,31,215,5,7
376,2024,Jaguar,XF P300 AWD,Mid-size,2.0,4,AS8,Z,11.1,8.3,9.8,29,231,5,7
377,2024,Jeep,Compass 4X4,Sport utility vehicle: Small,2.0,4,A8,X,9.9,7.4,8.8,32,205,5,7
378,2024,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23,290,4,7
379,2024,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M6,X,15.0,11.1,13.2,21,311,4,7
380,2024,Jeep,Grand Cherokee 4X4,Sport utility vehicle: Standard,3.6,6,A8,X,12.3,9.2,10.9,26,256,5,7
381,2024,Jeep,Grand Cherokee L 4X4,Sport utility vehicle: Standard,3.6,6,A8,X,13.0,9.4,11.3,25,266,4,7
382,2024,Jeep,Grand Cherokee L 4X4,Sport utility vehicle: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,5
383,2024,Jeep,Grand Wagoneer 4X4 (High Output),Sport utility vehicle: Standard,3.0,6,A8,Z,16.3,11.8,14.3,20,334,3,5
384,2024,Jeep,Grand Wagoneer 4X4,Sport utility vehicle: Standard,6.4,8,A8,Z,18.6,12.8,16.0,18,374,2,1
385,2024,Jeep,Grand Wagoneer L 4X4 (High Output),Sport utility vehicle: Standard,3.0,6,A8,Z,16.3,11.8,14.3,20,334,3,5
386,2024,Jeep,Wagoneer 4X4,Sport utility vehicle: Standard,3.0,6,A8,X,14.5,10.1,12.5,23,293,4,7
387,2024,Jeep,Wagoneer L 4X4,Sport utility vehicle: Standard,3.0,6,A8,X,14.5,10.4,12.7,22,297,4,7
388,2024,Jeep,Wrangler JL 4X4,Sport utility vehicle: Small,2.0,4,A8,X,11.5,11.4,11.5,25,269,4,7
389,2024,Jeep,Wrangler JL 4X4,Sport utility vehicle: Small,3.6,6,A8,X,13.0,9.9,11.6,24,272,4,7
390,2024,Jeep,Wrangler JL 4X4 Rubicon,Sport utility vehicle: Small,3.6,6,A8,X,14.5,11.8,13.3,21,311,4,7
391,2024,Jeep,Wrangler JL 4X4,Sport utility vehicle: Small,3.6,6,M6,X,13.9,10.2,12.2,23,287,4,7
392,2024,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,2.0,4,A8,X,11.8,11.6,11.7,24,271,4,7
393,2024,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,3.6,6,A8,X,13.4,10.1,11.9,24,280,4,7
394,2024,Jeep,Wrangler JL Unlimited 4X4 Rubicon,Sport utility vehicle: Small,3.6,6,A8,X,15.0,12.2,13.7,21,322,3,7
395,2024,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,3.6,6,M6,X,14.3,10.5,12.6,22,296,4,7
396,2024,Jeep,Wrangler JL Unlimited 4X4 392,Sport utility vehicle: Small,6.4,8,A8,Z,18.7,14.5,16.8,17,393,2,1
397,2024,Kia,Carnival,Minivan,3.5,6,AS8,X,12.1,9.0,10.7,26,253,5,5
398,2024,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36,184,6,5
399,2024,Kia,Forte,Mid-size,2.0,4,AV,X,8.2,6.0,7.2,39,170,6,7
400,2024,Kia,Forte 5,Full-size,1.6,4,AM7,X,8.9,6.9,8.0,35,190,6,5
401,2024,Kia,Forte 5,Full-size,2.0,4,AV,X,8.6,6.5,7.7,37,182,6,7
402,2024,Kia,K5,Full-size,2.5,4,AM8,X,9.9,7.3,8.7,32,207,5,5
403,2024,Kia,K5 AWD,Full-size,1.6,4,AS8,X,9.3,7.0,8.3,34,196,6,5
404,2024,Kia,Niro,Sport utility vehicle: Small,1.6,4,AM6,X,4.5,5.2,4.8,59,112,8,7
405,2024,Kia,Niro FE,Sport utility vehicle: Small,1.6,4,AM6,X,4.5,4.4,4.4,64,104,8,7
406,2024,Kia,Seltos,Sport utility vehicle: Small,2.0,4,AV8,X,8.3,6.8,7.6,37,179,6,7
407,2024,Kia,Seltos AWD,Sport utility vehicle: Small,1.6,4,AS8,X,9.4,8.7,9.1,31,213,5,5
408,2024,Kia,Seltos AWD,Sport utility vehicle: Small,2.0,4,AV8,X,8.8,7.5,8.2,34,192,6,7
409,2024,Kia,Sorento Hybrid AWD,Sport utility vehicle: Small,1.6,4,AM6,X,6.5,7.1,6.8,42,160,7,7
410,2024,Kia,Soul,Station wagon: Small,2.0,4,AV,X,8.5,7.0,7.8,36,186,6,7
411,2024,Kia,Sportage,Sport utility vehicle: Small,2.5,4,AS8,X,9.3,7.1,8.3,34,195,6,7
412,2024,Kia,Sportage AWD,Sport utility vehicle: Small,2.5,4,AS8,X,10.1,8.7,9.5,30,222,5,7
413,2024,Kia,Sportage Hybrid AWD,Sport utility vehicle: Small,1.6,4,AM6,X,6.1,6.3,6.2,46,145,7,7
414,2024,Kia,Telluride AWD,Sport utility vehicle: Small,3.8,6,AS8,X,13.1,10.0,11.7,24,275,4,6
415,2024,Lamborghini,Huracán EVO Spyder,Two-seater,5.2,10,AM7,Z,18.4,13.3,16.1,18,375,2,1
416,2024,Lamborghini,Huracán Sterrato,Two-seater,5.2,10,AM7,Z,18.4,13.3,16.1,18,375,2,1
417,2024,Lamborghini,Huracán STO,Two-seater,5.2,10,AM7,Z,18.3,12.9,15.9,18,370,2,1
418,2024,Lamborghini,Huracán Tecnica,Two-seater,5.2,10,AM7,Z,18.3,12.9,15.9,18,370,2,1
419,2024,Lamborghini,Urus Performante,Mid-size,4.0,8,AS8,Z,16.6,12.5,14.8,19,345,3,3
420,2024,Lamborghini,Urus S,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.6,12.5,14.8,19,345,3,3
421,2024,Land Rover,Defender 90 P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,13.1,11.4,12.3,23,289,4,7
422,2024,Land Rover,Defender 90 P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.9,10.8,12.0,24,281,4,7
423,2024,Land Rover,Defender 90 V8,Sport utility vehicle: Standard,5.0,8,AS8,Z,15.8,12.4,14.3,20,339,3,3
424,2024,Land Rover,Defender 110 P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,13.2,11.9,12.6,22,294,4,7
425,2024,Land Rover,Defender 110 P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.8,11.6,12.8,22,301,4,7
426,2024,Land Rover,Defender 110 V8 P500/P525,Sport utility vehicle: Standard,5.0,8,AS8,Z,16.4,12.7,14.7,19,350,3,3
427,2024,Land Rover,Defender 130 Outbound,Sport utility vehicle: Standard,3.0,6,AS8,Z,14.9,12.8,14.0,20,329,3,7
428,2024,Land Rover,Defender 130 P300,Sport utility vehicle: Standard,3.0,6,AS8,Z,14.0,11.7,12.9,22,304,4,7
429,2024,Land Rover,Defender 130 P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,14.1,11.6,13.0,22,305,4,7
430,2024,Land Rover,Discovery P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.2,9.8,11.1,25,262,4,7
431,2024,Land Rover,Discovery Sport P250,Sport utility vehicle: Small,2.0,4,AS9,Z,12.7,10.0,11.5,25,271,4,7
432,2024,Land Rover,Range Rover Evoque P250,Sport utility vehicle: Small,2.0,4,AS9,Z,11.9,8.8,10.5,27,247,5,7
433,2024,Land Rover,Range Rover Velar P250,Sport utility vehicle: Small,2.0,4,AS8,Z,10.9,8.9,10.0,28,237,5,7
434,2024,Land Rover,Range Rover Velar P340,Sport utility vehicle: Small,3.0,6,AS8,Z,12.1,9.0,10.7,26,253,5,7
435,2024,Land Rover,Range Rover Velar P400,Sport utility vehicle: Small,3.0,6,AS8,Z,12.6,9.4,11.1,25,261,4,7
436,2024,Lexus,ES 250 AWD,Mid-size,2.5,4,AS8,X,9.5,7.0,8.4,34,195,6,6
437,2024,Lexus,ES 300h,Mid-size,2.5,4,AV6,X,5.5,5.2,5.3,53,124,8,7
438,2024,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.3,9.2,31,214,5,5
439,2024,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219,5,5
440,2024,Lexus,GX 550,Sport utility vehicle: Standard,3.4,6,AS10,Z,15.3,11.2,13.5,21,313,4,5
441,2024,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,5
442,2024,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,5
443,2024,Lexus,IS 500,Compact,5.0,8,AS8,Z,14.1,9.3,11.9,24,280,4,5
444,2024,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.2,9.7,12.7,22,299,4,5
445,2024,Lexus,LC 500 Convertible,Minicompact,5.0,8,AS10,Z,16.0,9.5,13.0,22,304,4,5
446,2024,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35,189,6,7
447,2024,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.8,8.7,11.2,25,270,4,5
448,2024,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31,217,5,7
449,2024,Lexus,LX 600,Sport utility vehicle: Standard,3.4,6,AS10,Z,14.2,10.8,12.7,22,298,4,5
450,2024,Lexus,NX 250 AWD,Sport utility vehicle: Small,2.5,4,AS8,X,9.4,7.4,8.4,34,198,6,6
451,2024,Lexus,NX 350 AWD,Sport utility vehicle: Small,2.4,4,AS8,Z,10.8,8.5,9.8,29,228,5,7
452,2024,Lexus,NX 350 AWD F SPORT,Sport utility vehicle: Small,2.4,4,AS8,Z,11.2,8.3,9.7,29,230,5,7
453,2024,Lexus,NX 350h AWD,Sport utility vehicle: Small,2.5,4,AV6,Z,5.7,6.4,6.0,47,140,7,7
454,2024,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,5
455,2024,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,5,5
456,2024,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285,4,5
457,2024,Lexus,RX 350 AWD,Sport utility vehicle: Small,2.4,4,AS8,Z,11.2,8.4,9.9,29,231,5,7
458,2024,Lexus,RX 350h AWD,Sport utility vehicle: Small,2.5,4,AV6,Z,6.3,6.8,6.5,43,151,7,7
459,2024,Lexus,RX 500h AWD,Sport utility vehicle: Small,2.4,4,AS6,Z,8.7,8.4,8.6,33,199,6,7
460,2024,Lexus,TX 350 AWD,Sport utility vehicle: Standard,2.4,4,AS8,Z,11.5,8.9,10.3,27,241,5,7
461,2024,Lexus,TX 500h AWD,Sport utility vehicle: Standard,2.4,4,AS6,Z,8.7,8.4,8.6,33,200,6,7
462,2024,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,47,140,7,7
463,2024,Lincoln,Aviator AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,13.7,9.7,11.9,24,280,4,7
464,2024,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.0,4,AS8,X,11.2,8.3,9.9,29,232,5,7
465,2024,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,A8,X,11.2,8.1,9.8,29,231,5,7
466,2024,Lincoln,Nautilus Hybrid AWD,Sport utility vehicle: Small,2.0,4,AV,X,7.9,7.6,7.7,37,180,6,7
467,2024,Lincoln,Navigator 4WD,Sport utility vehicle: Standard,3.5,6,AS10,X,15.2,10.8,13.2,21,310,4,6
468,2024,Maserati,Ghibli GT,Mid-size,3.0,6,A8,Z,13.4,9.4,11.6,24,271,4,3
469,2024,Maserati,Ghibli Modena,Mid-size,3.0,6,A8,Z,13.4,9.4,11.6,24,271,4,3
470,2024,Maserati,Ghibli Modena AWD,Mid-size,3.0,6,A8,Z,14.1,9.5,12.0,24,284,4,3
471,2024,Maserati,Ghibli Trofeo,Mid-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,3,1
472,2024,Maserati,Granturismo Modena,Subcompact,3.0,6,A8,Z,13.1,8.6,11.1,25,256,5,5
473,2024,Maserati,Granturismo Trofeo,Subcompact,3.0,6,A8,Z,13.1,8.6,11.1,25,256,5,5
474,2024,Maserati,Grecale GT,Sport utility vehicle: Small,2.0,4,A8,Z,10.6,8.0,9.4,30,218,5,5
475,2024,Maserati,Grecale Modena,Sport utility vehicle: Small,2.0,4,A8,Z,10.6,8.0,9.4,30,218,5,5
476,2024,Maserati,Grecale Trofeo,Sport utility vehicle: Small,3.0,6,A8,Z,13.3,9.5,11.6,24,268,4,5
477,2024,Maserati,Levante GT,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308,4,3
478,2024,Maserati,Levante Modena,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308,4,3
479,2024,Maserati,Levante Modena V8,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349,3,1
480,2024,Maserati,Levante Trofeo,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349,3,1
481,2024,Maserati,MC20,Two-seater,3.0,6,AS8,Z,15.4,9.5,12.8,22,295,4,5
482,2024,Maserati,MC20 Spyder,Two-seater,3.0,6,AS8,Z,15.6,9.4,12.8,22,299,4,5
483,2024,Maserati,Quattroporte GT,Full-size,3.0,6,A8,Z,14.4,9.3,12.1,23,281,4,3
484,2024,Maserati,Quattroporte Modena,Full-size,3.0,6,A8,Z,14.4,9.3,12.1,23,281,4,3
485,2024,Maserati,Quattroporte Modena AWD,Full-size,3.0,6,A8,Z,14.1,9.5,12.0,24,284,4,3
486,2024,Maserati,Quattroporte Trofeo,Full-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,3,1
487,2024,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.0,7.1,8.2,34,192,6,7
488,2024,Mazda,CX-30 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220,5,5
489,2024,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,216,5,7
490,2024,Mazda,CX-5 4WD (Cylinder Deactivation),Sport utility vehicle: Small,2.5,4,AS6,X,9.1,7.7,8.5,33,199,6,7
491,2024,Mazda,CX-5 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230,5,5
492,2024,Mazda,CX-50 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.7,7.9,8.9,32,209,5,7
493,2024,Mazda,CX-50 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.4,8.2,9.4,30,221,5,5
494,2024,Mazda,CX-90 4WD,Sport utility vehicle: Standard,3.3,6,AS8,X,9.9,8.4,9.3,30,216,5,6
495,2024,Mazda,CX-90 4WD (High Power),Sport utility vehicle: Standard,3.3,6,AS8,Z,10.3,8.5,9.5,30,222,5,6
496,2024,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.4,6.3,7.5,38,175,6,7
497,2024,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,8.9,6.6,7.9,36,185,6,7
498,2024,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207,5,5
499,2024,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,8.5,6.5,7.6,37,178,6,7
500,2024,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.0,6.4,7.8,36,184,6,7
501,2024,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.0,7.1,8.1,35,191,6,7
502,2024,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209,5,5
503,2024,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.7,8.0,35,187,6,3
504,2024,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189,6,3
505,2024,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4,AM8,Z,10.8,8.0,9.6,29,225,5,6
506,2024,Mercedes-Benz,AMG CLA 45 S 4MATIC Coupe,Compact,2.0,4,AM8,Z,11.9,8.3,10.3,27,242,5,3
507,2024,Mercedes-Benz,AMG G 63 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,19.5,15.5,17.7,16,415,1,3
508,2024,Mercedes-Benz,AMG G 63 4x4 Squared SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,23.5,19.4,21.7,13,508,1,3
509,2024,Mercedes-Benz,AMG GLA 35 4MATIC Coupe,Station wagon: Small,2.0,4,AM8,Z,11.0,8.6,9.9,29,230,5,6
510,2024,Mercedes-Benz,AMG GLB 35 4MATIC Coupe,Station wagon: Small,2.0,4,AM8,Z,11.5,9.0,10.4,27,238,5,6
511,2024,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.9,10.2,11.7,24,273,4,7
512,2024,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,12.8,10.1,11.6,24,273,4,7
513,2024,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.6,12.3,14.7,19,343,3,5
514,2024,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,Sport utility vehicle: Standard,4.0,8,A9,Z,16.6,12.3,14.7,19,343,3,5
515,2024,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.8,13.2,15.2,19,357,2,5
516,2024,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4,A9,Z,10.1,7.1,8.8,32,206,5,8
517,2024,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4,AM8,Z,9.5,6.8,8.3,34,194,6,6
518,2024,Mercedes-Benz,G 550 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.9,14.4,16.3,17,383,2,3
519,2024,Mercedes-Benz,GLA 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.7,7.3,8.6,33,202,5,6
520,2024,Mercedes-Benz,GLB 250 4MATIC SUV,Sport utility vehicle: Small,2.0,4,AM8,Z,9.9,7.4,8.7,32,205,5,6
521,2024,Mercedes-Benz,GLC 300 4MATIC SUV,Sport utility vehicle: Small,2.0,4,A9,Z,10.0,7.8,9.0,31,212,5,7
522,2024,Mercedes-Benz,GLC 300 4MATIC Coupe,Sport utility vehicle: Small,2.0,4,A9,Z,10.0,7.8,9.0,31,212,5,7
523,2024,Mercedes-Benz,GLE 350 4MATIC SUV,Sport utility vehicle: Standard,2.0,4,A9,Z,11.5,8.6,10.2,28,238,5,7
524,2024,Mercedes-Benz,GLE 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.1,9.2,10.8,26,252,5,7
525,2024,Mercedes-Benz,GLE 450 4MATIC Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,12.2,9.0,10.8,26,252,5,7
526,2024,Mercedes-Benz,GLS 450 4MATIC SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,12.7,9.6,11.3,25,266,4,7
527,2024,Mercedes-Benz,GLS 580 4MATIC SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.8,11.9,14.6,19,344,3,5
528,2024,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.8,12.8,15.6,18,364,2,5
529,2024,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,13.0,8.6,11.0,26,260,4,5
530,2024,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4.0,8,A9,Z,13.3,8.9,11.3,25,266,4,5
531,2024,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,6,7
532,2024,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,8.6,6.3,7.5,38,176,6,7
533,2024,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,6,7
534,2024,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,8.6,6.3,7.5,38,176,6,7
535,2024,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,6,7
536,2024,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.6,6.3,7.5,38,176,6,7
537,2024,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,10.1,7.6,9.0,31,209,5,7
538,2024,MINI,Cooper S 3 Door,Subcompact,2.0,4,AM7,Z,8.5,6.2,7.5,38,174,6,7
539,2024,MINI,Cooper S 3 Door,Subcompact,2.0,4,M6,Z,10.2,7.0,8.8,32,205,5,7
540,2024,MINI,Cooper S 5 Door,Subcompact,2.0,4,AM7,Z,8.5,6.2,7.5,38,174,6,7
541,2024,MINI,Cooper S 5 Door,Subcompact,2.0,4,M6,Z,10.2,7.0,8.8,32,205,5,7
542,2024,MINI,Cooper S Convertible,Minicompact,2.0,4,AM7,Z,8.8,6.5,7.8,36,182,6,7
543,2024,MINI,Cooper S Convertible,Minicompact,2.0,4,M6,Z,10.1,7.1,8.8,32,205,5,7
544,2024,MINI,Cooper S Countryman ALL4,Mid-size,2.0,4,AS8,Z,10.4,7.5,9.1,31,212,5,7
545,2024,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,AS8,Z,9.1,6.7,8.0,35,186,6,7
546,2024,MINI,John Cooper Works 3 Door,Subcompact,2.0,4,M6,Z,10.6,7.4,9.2,31,215,5,7
547,2024,MINI,John Cooper Works Convertible,Minicompact,2.0,4,AS8,Z,9.6,7.1,8.5,33,197,6,7
548,2024,MINI,John Cooper Works Countryman ALL4,Mid-size,2.0,4,AS8,Z,10.0,7.8,9.0,31,210,5,3
